rollout,t,p_x,p_z,theta,v_x,v_z,omega,u_1,u_2,ref_p_x,ref_p_z,pos_error,att_error
0,2.2800000000000002,0.5005681531685513,0.3005075548586832,0.004556755025434872,-0.00227955488109693,-0.0003147701077196015,-0.03127915051652019,4.900954475078206,4.904924742424087,0.5,0.3,0.0007618464133326389,0.004556755025434872
0,2.3000000000000003,0.5005140279708418,0.30050041671111366,0.003951023351833874,-0.0031131659638594113,-0.0003989604262860187,-0.029294016843579573,4.901312185577663,4.905176064305796,0.5,0.3,0.0007173852797273788,0.003951023351833874
0,2.32,0.5004443922495757,0.3004917212781994,0.003384462408602947,-0.0038318863767914497,-0.00047051493902357147,-0.027362077479513136,4.9016449179497155,4.9053966082865585,0.5,0.3,0.0006627777055069214,0.003384462408602947
0,2.34,0.5003614678760542,0.30048170919398115,0.0028559793106968994,-0.004443274874042425,-0.0005306395773759002,-0.025486232311091594,4.901954034663343,4.905588566184225,0.5,0.3,0.0006022480991959199,0.0028559793106968994
0,2.36,0.5002673276926579,0.30047059781685037,0.0023644273220794747,-0.004954673796923952,-0.0005804561905034648,-0.023668966550650872,4.902240868702358,4.905754059831522,0.5,0.3,0.0005412267551462607,0.0023644273220794747
0,2.38,0.5001638999459475,0.3004585828785514,0.001908613946712277,-0.0053731988573467605,-0.0006210058008795036,-0.021912370986068908,4.902506718762406,4.905895136011833,0.5,0.3,0.00048699224714778716,0.001908613946712277
0,2.4,0.5000529729080629,0.3004458400666451,0.0014873086132380347,-0.005705730511015786,-0.0006532520012920548,-0.02021816236135532,4.902752845043286,4.906013762189232,0.5,0.3,0.00044897605060265766,0.0014873086132380347
0,2.42,0.49993619965544145,0.3004325265379531,0.0010992499517406623,-0.005958906839020328,-0.0006780844588829302,-0.018587703788381926,4.902980465647253,4.9061118230275715,0.5,0.3,0.00043720669025015775,0.0010992499517406623
0,2.44,0.4998151029755027,0.30041878236117153,0.0007431526628746182,-0.0061391178559579325,-0.0006963224934504413,-0.017022025098222482,4.903190753581867,4.906191117681878,0.5,0.3,0.00045778332832943153,0.0007431526628746182
0,2.46,0.49969108037359133,0.3004047318874807,0.0004177139814102265,-0.006252501162676774,-0.000708718699143716,-0.015521843048216688,4.903384834355571,4.906253357835304,0.5,0.3,0.0005091554147057192,0.0004177139814102265
0,2.48,0.499565409154101,0.30039048504857213,0.00012161973784455656,-0.006304938862074893,-0.0007159625808182765,-0.014087581308350305,4.903563784145598,4.906300166446874,0.5,0.3,0.0005842497552396359,0.00012161973784455656
0,2.5,0.49943925155132834,0.3003761385820659,-0.0001464499768160716,-0.0063020556571190545,-0.0007186841786325912,-0.012719390157712507,4.903728628510662,4.906333077168612,0.5,0.3,0.0006752177838343935,0.0001464499768160716
0,2.52,0.4993136598872126,0.3003617771847946,-0.0003878155366805731,-0.006249218051304947,-0.000717457656894391,-0.011417165828737641,4.903880341615308,4.906353534385687,0.5,0.3,0.000775851456052605,0.0003878155366805731
0,2.54,0.4991895817346989,0.300347474594886,-0.0006037928894034291,-0.006151534573138626,-0.0007128048356528853,-0.010180569443547949,4.904019845928501,4.906362893829453,0.5,0.3,0.0008817688806171465,0.0006037928894034291
0,2.56,0.4990678650670155,0.3003332946039795,-0.000795689038769631,-0.00601385694784233,-0.0007051986460404869,-0.009009045493072243,4.904148012356002,4.906362423710864,0.5,0.3,0.0009899297077731704,0.000795689038769631
0,2.58,0.4989492633746729,0.30031929200126933,-0.000964797891856763,-0.005840782141343277,-0.0006950664928503592,-0.007901839815640965,4.904265660764077,4.906353306320384,0.5,0.3,0.001098177962753946,0.000964797891856763
